outer_weight,aggregate_log2,peak_first_r,peak_remaining_ones,peak_gap_min,peak_gap_max,peak_inner_mode,peak_outer_log2_bound,peak_placement_log2,peak_inner_log2,peak_best_lambda,peak_best_alpha,peak_best_rho,peak_term_log2
1115,-385.46623568511853,1,1114,4001,8000,eallratio,1497.8258986981166,-1374.4543296595002,-508.8843424782257,0.003,nan,0.003,-385.5127734396093
1116,-385.06643422509995,1,1115,4001,8000,eallratio,1499.1621083011257,-1375.687543002241,-508.58753725725376,0.003,nan,0.003,-385.11297195836903
1117,-384.6653392662429,1,1116,4001,8000,eallratio,1500.4983179041346,-1376.920757270429,-508.2894376122648,0.003,nan,0.003,-384.7118769785592
1118,-384.26295197584454,1,1117,4001,8000,eallratio,1501.8345275071438,-1378.1539724775175,-507.9900446966934,0.003,nan,0.003,-384.30948966706717
1119,-383.8592734939622,1,1118,4001,8000,eallratio,1503.170737110153,-1379.3871886102952,-507.68935966397464,0.003,nan,0.003,-383.9058111641169
1120,-383.45430498444523,1,1119,4001,8000,eallratio,1504.5069467131618,-1380.6204056778988,-507.38738366889345,0.003,nan,0.003,-383.50084263363044
1121,-383.0480475920518,1,1120,4001,8000,eallratio,1505.843156316171,-1381.8536236755772,-507.08411786086083,0.003,nan,0.003,-383.09458522026705
1122,-382.64050245355855,1,1121,4001,8000,eallratio,1507.1793659191799,-1383.0868425957942,-506.77956338392835,0.003,nan,0.003,-382.6870400605427
1123,-382.23167073921246,1,1122,4001,8000,eallratio,1508.515575522189,-1384.320062455914,-506.4737213915506,0.003,nan,0.003,-382.2782083252756
1124,-381.8215535724033,1,1123,4001,8000,eallratio,1509.851785125198,-1385.5532832428398,-506.16659301972834,0.003,nan,0.003,-381.86809113737024
1125,-381.41015209705205,1,1124,4001,8000,eallratio,1511.187994728207,-1386.7865049552383,-505.85817941386597,0.003,nan,0.003,-381.45668964089725
1126,-380.9974674661453,1,1125,4001,8000,eallratio,1512.524204331216,-1388.0197276036615,-505.54848171669335,0.003,nan,0.003,-381.0440049891389
1127,-380.58350080638957,1,1126,4001,8000,eallratio,1513.860413934225,-1389.2529511808116,-505.23750106152636,0.003,nan,0.003,-380.63003830811283
1128,-380.1682532577562,1,1127,4001,8000,eallratio,1515.196623537234,-1390.486175687398,-504.9252385884216,0.003,nan,0.003,-380.2147907385855
1129,-379.75172594919457,1,1128,4001,8000,eallratio,1516.5328331402432,-1391.7194011225183,-504.6116954266846,0.003,nan,0.003,-379.79826340895977
1130,-379.33392002580996,1,1129,4001,8000,eallratio,1517.8690427432523,-1392.952627495435,-504.2968727123415,0.003,nan,0.003,-379.3804574645243
1131,-378.9148366052706,1,1130,4001,8000,eallratio,1519.2052523462612,-1394.1858547985103,-503.9807715706778,0.003,nan,0.003,-378.96137402292686
1132,-378.49447681131824,1,1131,4001,8000,eallratio,1520.5414619492703,-1395.4190830221578,-503.66339313504466,0.003,nan,0.003,-378.5410142079321
1133,-378.07284178116095,1,1132,4001,8000,eallratio,1521.8776715522793,-1396.6523121822265,-503.34473852671374,0.003,nan,0.003,-378.119379156661
1134,-377.64993263732003,1,1133,4001,8000,eallratio,1523.2138811552884,-1397.8855422748256,-503.02480887232184,0.003,nan,0.003,-377.6964699918591
1135,-377.2257504960173,1,1134,4001,8000,eallratio,1524.5500907582973,-1399.1187732946892,-502.703605293147,0.003,nan,0.003,-377.27228782953887
1136,-376.80029648163594,1,1135,4001,8000,eallratio,1525.8863003613064,-1400.3520052488675,-502.38112890644027,0.003,nan,0.003,-376.8468337940013
1137,-376.373571711591,1,1136,4001,8000,eallratio,1527.2225099643153,-1401.5852381337882,-502.0573808334897,0.003,nan,0.003,-376.4201090029625
1138,-375.9455772879209,1,1137,4001,8000,eallratio,1528.5587195673245,-1402.8184719354194,-501.73236219021067,0.003,nan,0.003,-375.9921145583056
1139,-375.51631435645834,1,1138,4001,8000,eallratio,1529.8949291703336,-1404.0517066875582,-501.40607408849075,0.003,nan,0.003,-375.5628516057153
1140,-375.08578400284586,1,1139,4001,8000,eallratio,1531.2311387733425,-1405.2849423629214,-501.07851764157397,0.003,nan,0.003,-375.1323212311528
1141,-374.6539873388558,1,1140,4001,8000,eallratio,1532.5673483763517,-1406.5181789636845,-500.74969395867754,0.003,nan,0.003,-374.70052454601034
1142,-374.2209254861015,1,1141,4001,8000,eallratio,1533.9035579793606,-1407.751416502575,-500.4196041490137,0.003,nan,0.003,-374.26746267222813
1143,-373.7865995362766,1,1142,4001,8000,eallratio,1535.2397675823697,-1408.9846549646409,-500.0882493191249,0.003,nan,0.003,-373.83313670139603
1144,-373.3510106012232,1,1143,4001,8000,eallratio,1536.5759771853786,-1410.2178943578256,-499.7556305728664,0.003,nan,0.003,-373.3975477453133
1145,-372.91415978418195,1,1144,4001,8000,eallratio,1537.9121867883878,-1411.4511346840955,-499.42174901140754,0.003,nan,0.003,-372.9606969071152
1146,-372.47604818371354,1,1145,4001,8000,eallratio,1539.2483963913967,-1412.6843759398635,-499.08660573727195,0.003,nan,0.003,-372.5225852857387
1147,-372.0366768969295,1,1146,4001,8000,eallratio,1540.5846059944058,-1413.9176181271941,-498.7502018449269,0.003,nan,0.003,-372.0832139777152
1148,-371.5960470218149,1,1147,4001,8000,eallratio,1541.920815597415,-1415.1508612422822,-498.4125384369023,0.003,nan,0.003,-371.64258408176954
1149,-371.1541596544159,1,1148,4001,8000,eallratio,1543.2570252004239,-1416.3841052899534,-498.07361660364165,0.003,nan,0.003,-371.20069669317115
1150,-370.7110158837248,1,1149,4001,8000,eallratio,1544.593234803433,-1417.6173502692327,-497.7334374355952,0.003,nan,0.003,-370.7575529013949
1151,-370.2666168134761,1,1150,4001,8000,eallratio,1545.929444406442,-1418.8505961827723,-497.39200203397,0.003,nan,0.003,-370.3131538103004
1152,-369.8209635058348,1,1151,4001,8000,eallratio,1547.265654009451,-1420.0838430150598,-497.04931147578475,0.003,nan,0.003,-369.86750048139345
1153,-369.37405707345465,1,1152,4001,8000,eallratio,1548.60186361246,-1421.3170907850363,-496.70536685553304,0.003,nan,0.003,-369.42059402810935
1154,-368.9258986005089,1,1153,4001,8000,eallratio,1549.938073215469,-1422.5503394952157,-496.36016925428487,0.003,nan,0.003,-368.97243553403143
1155,-368.4764891476636,1,1154,4001,8000,eallratio,1551.274282818478,-1423.7835891214618,-496.0137197571347,0.003,nan,0.003,-368.52302606011847
1156,-368.0258298125509,1,1155,4001,8000,eallratio,1552.6104924214872,-1425.0168396776207,-495.66601944784486,0.003,nan,0.003,-368.07236670397845
1157,-367.5739216833847,1,1156,4001,8000,eallratio,1553.9467020244963,-1426.250091173557,-495.31706940480797,0.003,nan,0.003,-367.6204585538686
1158,-367.1207658216388,1,1157,4001,8000,eallratio,1555.2829116275052,-1427.4833435973742,-494.96687070104565,0.003,nan,0.003,-367.16730267091464
1159,-366.6663633099186,1,1158,4001,8000,eallratio,1556.6191212305143,-1428.7165969511116,-494.61542441764493,0.003,nan,0.003,-366.71290013824216
1160,-366.2107152222434,1,1159,4001,8000,eallratio,1557.9553308335232,-1429.949851234127,-494.2627316289794,0.003,nan,0.003,-366.2572520295831
1161,-365.7538226215029,1,1160,4001,8000,eallratio,1559.2915404365324,-1431.1831064428025,-493.908793401372,0.003,nan,0.003,-365.8003594076421
1162,-365.29568659370307,1,1161,4001,8000,eallratio,1560.6277500395413,-1432.4163625864821,-493.5536108118914,0.003,nan,0.003,-365.34222335883226
1163,-364.83630820652843,1,1162,4001,8000,eallratio,1561.9639596425504,-1433.6496196676126,-493.1971849255232,0.003,nan,0.003,-364.8828449505853
1164,-364.37568850906024,1,1163,4001,8000,eallratio,1563.3001692455593,-1434.8828776690443,-492.8395168085955,0.003,nan,0.003,-364.42222523208045
1165,-363.91382858311914,1,1164,4001,8000,eallratio,1564.6363788485685,-1436.1161366062715,-492.48060752745016,0.003,nan,0.003,-363.9603652851532
1166,-363.4507294858836,1,1165,4001,8000,eallratio,1565.9725884515774,-1437.3493964727113,-492.1204581457449,0.003,nan,0.003,-363.49726616687883
1167,-362.9863922778177,1,1166,4001,8000,eallratio,1567.3087980545865,-1438.5826572704846,-491.7590697217562,0.003,nan,0.003,-363.0329289376542
1168,-362.5208180119854,1,1167,4001,8000,eallratio,1568.6450076575957,-1439.8159189933012,-491.3964433151242,0.003,nan,0.003,-362.56735465082977
1169,-362.05400775943815,1,1168,4001,8000,eallratio,1569.9812172606046,-1441.0491816509402,-491.03257998682705,0.003,nan,0.003,-362.1005443771627
1170,-361.58596257425864,1,1169,4001,8000,eallratio,1571.3174268636137,-1442.2824452448858,-490.6674807897915,0.003,nan,0.003,-361.6324991710636
1171,-361.11668349355085,1,1170,4001,8000,eallratio,1572.6536364666226,-1443.515709761441,-490.30114677425775,0.003,nan,0.003,-361.16322006907615
1172,-360.6461715817233,1,1171,4001,8000,eallratio,1573.9898460696318,-1444.7489752047422,-489.9335790012236,0.003,nan,0.003,-360.6927081363341
1173,-360.17442789952804,1,1172,4001,8000,eallratio,1575.3260556726407,-1445.9822415901835,-489.5647785155662,0.003,nan,0.003,-360.2209644331091
1174,-359.7014534801067,1,1173,4001,8000,eallratio,1576.6622652756498,-1447.215508900812,-489.19474636753796,0.003,nan,0.003,-359.7479899927001
1175,-359.2272493721533,1,1174,4001,8000,eallratio,1577.9984748786587,-1448.4487771402382,-488.823483602025,0.003,nan,0.003,-359.27378586360453
1176,-358.7518166247763,1,1175,4001,8000,eallratio,1579.3346844816679,-1449.682046314214,-488.45099126257685,0.003,nan,0.003,-358.79835309512293
1177,-358.2751562837496,1,1176,4001,8000,eallratio,1580.670894084677,-1450.915316420991,-488.07727039677945,0.003,nan,0.003,-358.3216927330935
1178,-357.79726937353246,1,1177,4001,8000,eallratio,1582.007103687686,-1452.1485874466853,-487.7023220428058,0.003,nan,0.003,-357.84380580180516
1179,-357.31815695384495,1,1178,4001,8000,eallratio,1583.343313290695,-1453.381859408897,-487.32614724287635,0.003,nan,0.003,-357.36469336107837
1180,-356.83782005501587,1,1179,4001,8000,eallratio,1584.679522893704,-1454.6151323037084,-486.94874703115386,0.003,nan,0.003,-356.8843564411583
1181,-356.35625971770725,1,1180,4001,8000,eallratio,1586.015732496713,-1455.8484061310646,-486.5701224485189,0.003,nan,0.003,-356.4027960828704
1182,-355.87347696619923,1,1181,4001,8000,eallratio,1587.351942099722,-1457.0816808849231,-486.1902745251074,0.003,nan,0.003,-355.9200133103085
1183,-355.3894728401786,1,1182,4001,8000,eallratio,1588.6881517027311,-1458.3149565707754,-485.80920429509354,0.003,nan,0.003,-355.4360091631378
1184,-354.9042483713885,1,1183,4001,8000,eallratio,1590.02436130574,-1459.548233189138,-485.4269127899719,0.003,nan,0.003,-354.95078467336987
1185,-354.4178045785284,1,1184,4001,8000,eallratio,1591.3605709087492,-1460.7815107296537,-485.0434010385451,0.003,nan,0.003,-354.46434085944963
1186,-353.9301425001716,1,1185,4001,8000,eallratio,1592.6967805117583,-1462.014789206065,-484.6586700655938,0.003,nan,0.003,-353.97667875990044
1187,-353.4412631679815,1,1186,4001,8000,eallratio,1594.0329901147672,-1463.2480686190029,-484.2727209026283,0.003,nan,0.003,-353.4877994068639
1188,-352.9511675878504,1,1187,4001,8000,eallratio,1595.3691997177764,-1464.4813489556218,-483.8855545677135,0.003,nan,0.003,-352.9977038055589
1189,-352.4598567915179,1,1188,4001,8000,eallratio,1596.7054093207853,-1465.7146302220226,-483.49717208698974,0.003,nan,0.003,-352.50639298822705
1190,-351.96733179514314,1,1189,4001,8000,eallratio,1598.0416189237944,-1466.9479124172867,-483.10757447719527,0.003,nan,0.003,-352.01386797068756
1191,-351.47359362555767,1,1190,4001,8000,eallratio,1599.3778285268033,-1468.1811955451412,-482.71676276178766,0.003,nan,0.003,-351.52012978012556
1192,-350.9786433001078,1,1191,4001,8000,eallratio,1600.7140381298125,-1469.4144796112414,-482.32473795214366,0.003,nan,0.003,-351.0251794335726
1193,-350.48248182713127,1,1192,4001,8000,eallratio,1602.0502477328214,-1470.6477646033873,-481.9315010690369,0.003,nan,0.003,-350.5290179396028
1194,-349.98511021820434,1,1193,4001,8000,eallratio,1603.3864573358305,-1471.8810505228703,-481.5370531225043,0.003,nan,0.003,-350.03164630954404
1195,-349.4865294948798,1,1194,4001,8000,eallratio,1604.7226669388397,-1473.1143373748073,-481.1413951293108,0.003,nan,0.003,-349.53306556527843
1196,-348.9867406577846,1,1195,4001,8000,eallratio,1606.0588765418486,-1474.3476251548236,-480.74452809412116,0.003,nan,0.003,-349.0332767070962
1197,-348.48574472711124,1,1196,4001,8000,eallratio,1607.3950861448577,-1475.5809138731765,-480.3464530269872,0.003,nan,0.003,-348.53228075530603
1198,-347.9835426924421,1,1197,4001,8000,eallratio,1608.7312957478666,-1476.8142035121364,-479.947170935273,0.003,nan,0.003,-348.03007869954274
1199,-347.48013557716166,1,1198,4001,8000,eallratio,1610.0675053508758,-1478.0474940877684,-479.54668282634873,0.003,nan,0.003,-347.5266715632414
1200,-346.9755243696424,1,1199,4001,8000,eallratio,1611.4037149538847,-1479.2807855876945,-479.1449897008732,0.003,nan,0.003,-347.02206033468303
1201,-346.46971008441693,1,1200,4001,8000,eallratio,1612.7399245568938,-1480.51407802442,-478.7420925608518,0.003,nan,0.003,-346.5162460283781
1202,-345.96269371820534,1,1201,4001,8000,eallratio,1614.0761341599027,-1481.7473713914405,-478.3379924096297,0.003,nan,0.003,-346.0092296411675
1203,-345.4544762668609,1,1202,4001,8000,eallratio,1615.4123437629119,-1482.980665690442,-477.93269024116864,0.003,nan,0.003,-345.5010121686988
1204,-344.9450587231671,1,1203,4001,8000,eallratio,1616.7485533659208,-1484.2139609151418,-477.52618705478847,0.003,nan,0.003,-344.9915946040095
1205,-344.43444208706023,1,1204,4001,8000,eallratio,1618.08476296893,-1485.4472570698745,-477.11848384579446,0.003,nan,0.003,-344.480977946739
1206,-343.9226273594577,1,1205,4001,8000,eallratio,1619.420972571939,-1486.6805541619797,-476.7095816081518,0.003,nan,0.003,-343.9691631981924
1207,-343.4096155180502,1,1206,4001,8000,eallratio,1620.757182174948,-1487.9138521787936,-476.2994813318013,0.003,nan,0.003,-343.45615133564695
1208,-342.8954075655607,1,1207,4001,8000,eallratio,1622.093391777957,-1489.1471511307172,-475.8881840093626,0.003,nan,0.003,-342.94194336212274
1209,-342.3800044856609,1,1208,4001,8000,eallratio,1623.429601380966,-1490.380451014058,-475.47569062809964,0.003,nan,0.003,-342.4265402611917
1210,-341.8634072548265,1,1209,4001,8000,eallratio,1624.7658109839751,-1491.6137518166306,-475.0620021766157,0.003,nan,0.003,-341.90994300927116
1211,-341.34561687305035,1,1210,4001,8000,eallratio,1626.102020586984,-1492.8470535566048,-474.64711963679986,0.003,nan,0.003,-341.3921526064206
1212,-340.8266343247527,1,1211,4001,8000,eallratio,1627.4382301899932,-1494.0803562324927,-474.2310439945785,0.003,nan,0.003,-340.873170037078
1213,-340.3064605858014,1,1212,4001,8000,eallratio,1628.774439793002,-1495.3136598381516,-473.8137762318569,0.003,nan,0.003,-340.35299627700635
1214,-339.78509663387104,1,1213,4001,8000,eallratio,1630.1106493960112,-1496.5469643669057,-473.3953173332226,0.003,nan,0.003,-339.8316323041171
1215,-339.262543454698,1,1214,4001,8000,eallratio,1631.4468589990204,-1497.7802698317264,-472.97566827117373,0.003,nan,0.003,-339.30907910387975
1216,-338.7388020161125,1,1215,4001,8000,eallratio,1632.7830686020293,-1499.0135762225036,-472.5548300235945,0.003,nan,0.003,-338.7853376440688
1217,-338.2138733109288,1,1216,4001,8000,eallratio,1634.1192782050384,-1500.2468835519485,-472.1328035710561,0.003,nan,0.003,-338.2604089179662
1218,-337.68775828985747,1,1217,4001,8000,eallratio,1635.4554878080473,-1501.480191801782,-471.7095898820429,0.003,nan,0.003,-337.73429387577755
1219,-337.1604579505921,1,1218,4001,8000,eallratio,1636.7916974110565,-1502.7135009921203,-471.2851899344454,0.003,nan,0.003,-337.2069935155092
1220,-336.6319732426347,1,1219,4001,8000,eallratio,1638.1279070140654,-1503.946811105141,-470.8596046954136,0.003,nan,0.003,-336.67850878648926
1221,-336.8782564714549,1,1220,4001,8000,eallratio,1639.4641166170745,-1505.1801221550777,-471.24287455573227,0.01,nan,0.01,-336.95888009373544
1222,-337.85556681231253,1,1221,4001,8000,eallratio,1640.8003262200834,-1506.4134341333593,-472.3778385404576,0.01,nan,0.01,-337.99094645373344
1223,-338.8831636269224,1,1222,4001,8000,eallratio,1642.1365358230926,-1507.6467470329953,-473.51162013896084,0.01,nan,0.01,-339.0218313488636
1224,-339.9127187333238,1,1223,4001,8000,eallratio,1643.4727454261017,-1508.8800608826368,-474.6442203157183,0.01,nan,0.01,-340.05153577225343
1225,-340.9412383093358,1,1224,4001,8000,eallratio,1644.8089550291106,-1510.1133756466206,-475.775640029837,0.01,nan,0.01,-341.080060647347
1226,-341.96858453482815,1,1225,4001,8000,eallratio,1646.1451646321198,-1511.3466913522752,-476.9058802471441,0.01,nan,0.01,-342.1074069672996
1227,-342.99475328993435,1,1226,4001,8000,eallratio,1647.4813742351287,-1512.5800079752444,-478.0349419227237,0.01,nan,0.01,-343.1335756628394
1228,-344.01974541019575,1,1227,4001,8000,eallratio,1648.8175838381378,-1513.813325538331,-479.16282601972404,0.01,nan,0.01,-344.15856771991713
1229,-345.04356183558696,1,1228,4001,8000,eallratio,1650.1537934411467,-1515.0466440297296,-480.289533493233,0.01,nan,0.01,-345.1823840818159
1230,-346.0662035200734,1,1229,4001,8000,eallratio,1651.4900030441559,-1516.2799634510448,-481.41506529566306,0.01,nan,0.01,-346.20502570255195
1231,-347.08767142483265,1,1230,4001,8000,eallratio,1652.8262126471648,-1517.5132838063964,-482.5394223847955,0.01,nan,0.01,-347.22649354402716
1232,-348.10796648976645,1,1231,4001,8000,eallratio,1654.162422250174,-1518.746605086757,-483.6626057090148,0.01,nan,0.01,-348.2467885455979
1233,-349.1270896743138,1,1232,4001,8000,eallratio,1655.498631853183,-1519.9799272989658,-484.78461622074,0.01,nan,0.01,-349.26591166652275
1234,-350.1450419340505,1,1233,4001,8000,eallratio,1656.834841456192,-1521.213250449564,-485.9054548697082,0.01,nan,0.01,-350.28386386308017
1235,-351.161824198823,1,1234,4001,8000,eallratio,1658.171051059201,-1522.4465745216985,-487.0251226016247,0.01,nan,0.01,-351.3006460641221
1236,-352.17743742955435,1,1235,4001,8000,eallratio,1659.50726066221,-1523.679899530236,-488.1436203635465,0.01,nan,0.01,-352.3162592315726
1237,-353.19188255828203,1,1236,4001,8000,eallratio,1660.8434702652191,-1524.9132254634078,-489.26094909850104,0.01,nan,0.01,-353.3307042966897
1238,-354.20516054269206,1,1237,4001,8000,eallratio,1662.179679868228,-1526.1465523363113,-490.3771097495208,0.01,nan,0.01,-354.34398221760404
1239,-355.2172723088086,1,1238,4001,8000,eallratio,1663.5158894712372,-1527.3798801306366,-491.49210326098574,0.01,nan,0.01,-355.35609392038515
1240,-356.22821880673257,1,1239,4001,8000,eallratio,1664.852099074246,-1528.6132088598788,-492.6059305692161,0.01,nan,0.01,-356.3670403548488
1241,-357.23800097085984,1,1240,4001,8000,eallratio,1666.1883086772552,-1529.8465385194722,-493.71859261322635,0.01,nan,0.01,-357.37682245544335
1242,-358.24661973137273,1,1241,4001,8000,eallratio,1667.5245182802641,-1531.0798691033906,-494.83009032933984,0.01,nan,0.01,-358.3854411524663
1243,-359.2540760405197,1,1242,4001,8000,eallratio,1668.8607278832733,-1532.313200626255,-495.9404246552386,0.01,nan,0.01,-359.3928973982202
1244,-360.26037082225673,1,1243,4001,8000,eallratio,1670.1969374862824,-1533.5465330809184,-497.04959652187955,0.01,nan,0.01,-360.3991921165155
